"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11"
"374",2.03342853947862,0.427039588991076,0.114302468846458,0.0307766293107738,3073.93132651095,0,0,0,38182.0907522623,683176.35529421,1330439.64633631,975044.374402005,866530.386244663,1397405.32193409,2429794.78890276,1575483.30702448,1444883.2668318,1341434.40411976,1779377.31899312,2281532.55101921,2018919.66853851,68.5197666315201,54.1979230911628,73.9960185806663,48.1635128051525,79.6959915800489,226.265870887337,153.309884322287,111.487020117501,91.5774169094355,221.113584658144,167.915804810345
"375",2.06018118599668,0.465284355415118,0.104310444204082,0.0336700762545114,3071.40930469431,0,0,0,38722.7526693233,692879.769971178,1399009.8351289,1026867.20351478,915155.125237877,1478312.35123452,2590535.05622053,1688091.54469762,1540294.64750823,1424378.85851194,1874528.12511969,2369341.41735749,1855097.00010337,72.17745218711,56.6085459582134,78.4416631413346,50.0265091774183,84.0793102400032,233.2573233149,145.347364553365,105.103484130983,89.1260293808458,207.064675542118,160.212104711058
"376",1.61223067362602,0.600414770407073,0.107200884070596,0.0265869387770131,3073.81371321115,0,0,0,43813.5779643828,783816.779507647,1768547.28594289,1315920.88532937,1201128.33490668,1989931.33162442,3646517.46714297,2463743.85833718,2328948.33078972,2156763.51734598,2828384.9653046,3542168.75877444,3184583.37822991,90.439294212554,71.1094549875976,98.1053951621554,62.9453548848066,105.304827241574,294.153115672896,207.355587909586,152.179074437323,118.459831283975,305.071934628421,224.726409504704
"377",2.14226014629132,0.479006827438108,0.101653704459417,0.037977395123218,3072.88783706676,0,0,0,38639.1753897656,691413.703863768,1411205.30322646,1035133.92135484,921796.652026956,1486704.16123372,2602684.53319968,1697236.50581218,1541099.94510073,1420569.38508068,1858642.70590088,2324032.65517194,1593467.57128747,70.7194948599273,55.335077529285,76.9906938907421,48.8252452964293,82.4157006137928,227.17518432655,132.850325162367,95.3501616021123,84.2468728023274,186.163250862739,147.665853622103
"378",2.13652990170523,0.430741374365399,0.106953270179033,0.0320581389678462,3072.60346090636,0,0,0,37885.0904161593,677900.813384939,1328451.1484622,972536.785415887,862575.285575311,1386622.07447274,2404550.28220053,1554686.1083105,1415028.33733121,1309590.92634243,1728460.79549594,2198697.87594899,1848876.62985637,68.3587116401234,53.7367582117851,74.1649171732675,47.5605532201379,79.597916699148,222.215400134865,143.233099572988,103.893104474467,86.5920576564796,205.429730811256,157.335357444815
"380",1.75441261175441,0.531221552043975,0.0993892001117308,0.0377629363271474,3072.96229489886,0,0,0,41399.8118684005,740671.300158806,1592008.38538953,1178633.74528347,1065451.68128362,1747029.95483851,3149973.73192261,2088355.31276883,1914631.31172566,1775030.55180917,2337605.46283808,2945169.86239713,2001218.75562724,87.7816141549243,68.5461053753387,95.7089865053274,60.4005480507319,102.33696990065,280.515259443831,162.595067310395,116.739606159952,102.950685695966,228.021263680272,180.657655811602
"383",1.86299855488972,0.543124226521823,0.0932995839912565,0.0417460156100795,3073.29593197191,0,0,0,40996.5423684031,733526.986641072,1596073.53761459,1179854.09636955,1064100.55791293,1738487.33637961,3126785.4442638,2069466.97288192,1879088.87543169,1735615.22806075,2270945.01974593,2828114.75123043,1715829.11364247,86.6058106528409,67.2496530956042,94.8155601207865,59.0364151552136,101.06735900741,272.769804578378,147.14255726597,104.996367450772,95.6871279684087,203.54606534019,164.601133369001
"384",2.05612367859294,0.491329947235234,0.0997765659733823,0.0432157058388334,3072.65526568282,0,0,0,39172.8635513967,700943.808749481,1449477.5733969,1065258.60962245,951598.729120545,1539946.08165733,2714157.52246999,1775881.93458463,1607188.1369866,1482930.67325264,1941596.77845814,2425219.70199197,1468268.77154511,74.6883558656314,58.3423498307049,81.4123622938922,51.4212887936985,87.0672239576874,238.889328357847,131.57621321159,93.6915029967617,86.3305611743343,181.160068215516,147.526067472203
"386",1.65468584524845,0.551954510266281,0.098988633037212,0.0328716792622272,3074.6394091726,0,0,0,42474.5197633287,759842.73702308,1664929.95453643,1236489.28292053,1123360.41446216,1851689.73369422,3369432.60150659,2246875.09017455,2076440.38599341,1927288.54687847,2540919.54071621,3208502.63075946,2457924.27094062,93.3472182961501,72.8657167781696,101.80433152957,64.1913675704031,108.832486080815,298.022345461193,182.886853525544,132.44765504929,111.373143340042,261.40305311191,201.250070724467
"389",2.11520255047238,0.424469083109984,0.0962154670719205,0.0446768468875607,3075.05677969476,0,0,0,37854.727446576,677348.102723157,1333110.5573699,976612.39098446,866361.833260736,1392157.78496314,2419460.51212379,1558270.59143672,1393351.95103344,1290165.50586148,1703487.39168779,2160751.66887578,1339433.21502894,74.562744955139,58.0554863796828,81.4693050917695,51.0578619019317,86.9712635011705,236.49783396487,126.324800712098,89.7716873043228,83.5861009199214,173.149490255212,141.947557365362
"390",1.81699505262014,0.500663649665131,0.0980677030121925,0.0322602555211659,3074.04768173693,0,0,0,40455.8176965213,723796.625166205,1518978.40683914,1121927.51696714,1009788.96956855,1648382.21035162,2947966.51974447,1939514.20395828,1776062.77683142,1648287.75680474,2177756.38297509,2765674.62907072,2228998.66797405,85.5923305235618,66.7564770346723,93.4042456713956,58.7766477134101,99.8060872426602,272.674967963711,167.948013343146,121.771935198053,101.719879056659,240.66934171082,184.565871005301
"395",1.88585112255497,0.520309153822488,0.114012714088889,0.0379623778865293,3073.11655623702,0,0,0,40457.8362271237,723884.678450309,1516013.35105709,1117653.69879012,1004903.82701826,1639971.62370324,2918992.18019212,1935344.91867255,1793415.94435762,1658535.46285896,2176928.18204821,2730142.91630646,1843690.82478768,74.0135867319655,58.5294518813055,79.9432819991321,52.0046751415199,86.0896456617848,244.260118168402,150.937605059941,108.334524604502,95.7066103579271,211.520417889154,167.765693444791
"396",1.88351499332248,0.466254915794549,0.101721285776873,0.0349139017340872,3073.86779832612,0,0,0,39486.5062811192,706466.823784715,1436792.40719221,1058184.35558452,947737.979086584,1539885.58211338,2725190.67792019,1780287.78951685,1623569.87810093,1508186.00203187,1998298.31052638,2550280.41305428,1957024.95820347,80.3956927945287,62.9100874240622,87.5210607114119,55.51131616237,93.6912201699756,258.298345700849,156.505220155223,112.915979191602,96.9625388169478,221.853622631301,172.95010184505
"404",1.89154572112887,0.543679402094388,0.0982600903207498,0.0256548048186674,3072.45642878963,0,0,0,40852.0212050642,730954.312852093,1581801.14399896,1168208.66403675,1052589.887902,1718580.0275172,3082087.94700539,2042544.94190108,1891121.70080363,1746680.67213889,2287122.77359297,2865716.1884286,2743185.58243564,82.1009231946465,64.0446224889265,89.5826601709091,56.3955413600605,95.7318853818256,261.670500846963,179.919731005775,132.338660247586,101.640298006669,265.981884880872,194.486418883833
"406",1.92284140250816,0.465145834444329,0.104166711085733,0.0328520216833096,3072.57331945912,0,0,0,39287.966261189,702935.184108578,1424024.30814005,1047774.53818939,937197.727482053,1520710.39916539,2683547.84031127,1752704.14671529,1603117.09070875,1487881.19964555,1969105.1324472,2510425.55607038,2035782.68818766,77.409664118915,60.704506584362,84.1358275784571,53.6417583481311,90.1763437993203,250.0857580929,157.423535817756,114.011249990825,95.850087236866,225.026388261624,173.222723425123
"407",2.06346983992942,0.443121249849143,0.0978831252194068,0.0389348536409908,3073.08288427383,0,0,0,38341.7201860857,686052.66761864,1369443.31379093,1004677.08217986,893781.00305566,1440715.34942167,2517998.21985426,1630190.77407883,1469538.64397106,1360872.23587131,1796170.79027377,2278917.24062668,1587040.45847787,75.4727759792378,58.853976412695,82.3712625792944,51.8129718894236,88.0086927424428,240.332292478084,136.540356087284,97.8481513511032,87.1714638095089,190.683608071327,152.025431259276
"408",1.79647587633373,0.540157613268782,0.0925006787049627,0.044512003517272,3075.46137899873,0,0,0,41319.9022209737,739275.615545495,1609139.93881707,1191168.70226468,1076302.11772949,1762274.40248563,3180548.23996583,2105763.97614389,1906782.53516245,1764183.69486094,2314402.17522408,2891861.60005211,1666886.81658236,90.3888245612814,70.1343896375029,99.0113985678276,61.5377235322475,105.496179708445,284.128165079739,148.940363170123,105.866813087551,98.4587281851358,204.249815204001,167.319605433788
"410",2.1351834193797,0.46230242598808,0.107110888636722,0.0378974190833423,3072.76804274626,0,0,0,38396.6931925373,687067.030997163,1378416.67523355,1010276.08448248,898460.17156152,1447973.46646634,2525189.85392531,1643768.84834993,1496453.81754871,1381297.89948971,1812522.08830277,2278270.67016525,1589805.52008455,68.32978406947,53.7213104210984,74.1260426404667,47.5511267983081,79.5622831020295,222.198238470242,133.405304724299,95.7609617339225,84.5503324173254,186.994891371502,148.261325105848
"413",2.09665282815387,0.470864752863666,0.102613470971088,0.0262838693588087,3073.49906442829,0,0,0,38676.2328818732,692061.323780073,1404151.70863181,1030341.74700612,917889.944127278,1481570.07969334,2595174.89007409,1691224.75412155,1550371.11032387,1432255.70985438,1882198.37663582,2378662.82271086,2337959.66767078,71.7672305266628,56.2027630147706,78.0821655827289,49.6188584061459,83.6239181459043,231.04557457767,160.358421452062,117.7720938553,91.2828608742092,236.2923783525,173.647345091568
"421",2.05700358502439,0.476441291694636,0.0940517718668586,0.0438769278666886,3073.89115649358,0,0,0,38921.0294553763,696431.519643852,1431356.04260627,1051755.09281592,938511.227245924,1516570.18105051,2669851.62086795,1738551.26702377,1561934.53816269,1442651.01232484,1893097.09432655,2373930.16686789,1435879.56493631,77.9717844653923,60.5879951518331,85.3192310912177,53.2135113215279,90.980197693325,246.026470779024,130.772986728976,93.0340516856707,86.1357555285682,179.684472907657,146.772115098991
"422",2.16293919511936,0.462593043080087,0.100135157163606,0.0388802497023927,3072.7327328145,0,0,0,38304.0263566935,685416.217329132,1382971.54212888,1013614.1793249,901016.552910562,1450400.05994899,2530374.5924223,1643225.82758688,1485523.49738255,1370192.33855568,1795756.77157249,2252318.90575986,1530391.28205519,70.8144141056115,55.3341028802719,77.1713160407626,48.7803697718438,82.5464386694304,226.686864770499,130.33461074647,93.4090388479332,83.1781490732302,182.051976861787,145.102039075874
"426",2.1423526583664,0.499717133686821,0.0966606665975098,0.0308662496135213,3073.74536359592,0,0,0,38970.5075180269,697349.350864556,1452599.07991068,1066585.4784148,951501.175281313,1536458.196306,2702529.98664449,1767079.55228338,1611125.38826074,1483475.11752114,1936391.90372397,2415334.37645426,1976384.08970759,73.3680200907241,57.1486745108136,80.1398649367566,50.2741162074314,85.5714546314329,232.955260003753,145.321087645358,105.658290032331,86.8803152376674,209.50828268233,159.198967869988
"436",1.89561891699567,0.521541211732166,0.0934504874476792,0.0331836224110788,3072.49406218553,0,0,0,40430.1058606844,723393.840850764,1546442.21744257,1141559.63376901,1026853.78496555,1673375.62526146,2993872.7103472,1972150.69215586,1799407.88529406,1663876.19240795,2183939.02214071,2742798.05237614,2097823.19931632,85.0134044299343,66.0224980437402,93.0625961687126,57.9646462503282,99.2065498618604,267.853030151035,158.977233832502,115.064159789515,97.0771267205111,226.934557978067,175.056407954218
"437",1.80421659692129,0.608810036756383,0.100162957544196,0.0359421391325925,3073.5029838425,0,0,0,42577.7576045594,761832.234027178,1732387.62745411,1284134.31299455,1165556.02579699,1916850.1820964,3484789.53883694,2343889.33422797,2175845.89975959,2004308.42302289,2604374.67479381,3204146.78381593,2117205.16011983,84.8768858757878,66.3241204020425,92.4944517481459,58.4697082096603,98.9382366947643,271.720283797864,161.382852289612,116.224902911338,100.801260491802,227.858993185802,178.700796367042
"438",1.7962767501312,0.590551771112582,0.0911099992457999,0.0374802848907728,3073.32420747681,0,0,0,42281.9207654227,756523.817042267,1714675.73495052,1271502.24889495,1153247.32717207,1893864.6498354,3445650.93884241,2302130.70845839,2107034.31605573,1943342.73776797,2532068.01768211,3129862.8044482,2023090.9536437,91.4257880180751,70.8454869306469,100.243320399431,62.1065023737157,106.731460692215,286.402056061265,159.295465790922,114.423742494837,100.654846984577,223.623868452783,176.900297874241
"440",2.10726166357872,0.47499863952575,0.110892031590075,0.0443925552724452,3075.07846106017,0,0,0,38703.9104817128,692561.26842302,1398848.13429029,1025915.9670512,913840.33295771,1475702.22247981,2580276.83614554,1686699.85420632,1535988.61487189,1417061.75256262,1856278.09162002,2321392.82788816,1384861.36516964,67.5463862275066,53.2765336711559,73.1004139988648,47.2570658184718,78.6043441531047,221.454856340187,127.100549382364,90.3577010704608,83.9644306618712,174.362969990742,142.759668922404
"449",1.93170106872192,0.47771124683757,0.0961954536084514,0.0441222156355325,3074.42890017927,0,0,0,39471.7816967356,706236.708641095,1454373.17291674,1070967.1371416,958910.213495421,1556250.47714482,2756439.61332064,1800404.26174101,1623314.45165352,1503952.0910211,1982733.53501201,2503462.66370056,1520694.17942473,81.6583288313354,63.579023717182,89.2233399987175,55.9149389772677,95.2479878063136,258.991213713476,138.966762564727,98.8299697673038,91.6619890567328,190.799022619351,156.025401308892
"451",1.93562068714487,0.534568111392833,0.105299964902873,0.0267252213236477,3072.76923147371,0,0,0,40461.0046826308,723970.959833403,1543072.40537176,1137711.20938392,1022892.35061378,1667328.43019508,2973164.52570416,1969870.84892182,1831368.72378382,1690716.08626788,2213044.13772772,2771540.56734629,2563475.86375072,76.3018964153801,59.8950661176537,82.8709291859051,52.9610864628976,88.8700308172517,247.131727700386,172.269054447486,126.387895116488,98.5747526541515,253.273437107082,186.770950901658
"453",2.05539195729727,0.419397914457108,0.104490683570294,0.0367109954869346,3073.19865162348,0,0,0,37975.525684346,679485.19937461,1325075.73481169,971006.990756089,862102.402911403,1387852.87416462,2412232.63249324,1556949.96569044,1409391.11551767,1308180.12552164,1734719.94744283,2220043.2032694,1670573.59180839,72.2556913707631,56.6788511736654,78.5175076271322,50.0938585582477,84.1680596604298,233.604441947085,140.412241733147,100.98941586283,88.2190110364553,197.675851744173,155.707689729562
"455",2.07862798692051,0.465413545836441,0.112681636461814,0.0388672941053635,3073.33864720389,0,0,0,38654.5512592321,691665.549351628,1386024.13729977,1016530.03406007,905350.674256464,1462299.73833529,2555187.8739629,1668538.63411064,1526814.77316391,1410918.17907317,1854289.85844779,2335301.91538573,1594572.55142235,67.7066084198789,53.4829130789846,73.1916349329048,47.4865550571168,78.769402935104,222.82357458118,135.639284283121,97.2128222858191,86.5557781745376,189.470200304368,151.00432931264
